commonlaw 1104524508709441536.hashtags     .50000000000000000000       1 2    1    3928 
lemmmmmmrip 1108565574.hashtags     .08695652173913043478       2 23    0    3928 
auspol 1108565574.hashtags     .13043478260869565217       3 23    159    3928 
alboforpm 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
abc730 1108565574.hashtags     .04347826086956521739       1 23    8    3928 
scottydoesntgivearats 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
auspol 1108565574.hashtags     .13043478260869565217       3 23    159    3928 
auspol 1108565574.hashtags     .13043478260869565217       3 23    159    3928 
morrison 1108565574.hashtags     .04347826086956521739       1 23    3    3928 
votethemallout2022 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
livingwithcovid 1108565574.hashtags     .04347826086956521739       1 23    2    3928 
living 1108565574.hashtags     .08695652173913043478       2 23    10    3928 
lemmmmmmrip 1108565574.hashtags     .08695652173913043478       2 23    0    3928 
oz 1108565574.hashtags     .04347826086956521739       1 23    9    3928 
taxpayer 1108565574.hashtags     .04347826086956521739       1 23    4    3928 
warfare 1108565574.hashtags     .04347826086956521739       1 23    1    3928 
schools 1108565574.hashtags     .04347826086956521739       1 23    20    3928 
lnpdisgrace 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
insiders 1108565574.hashtags     .04347826086956521739       1 23    12    3928 
scottydoesnothing 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
scottythesoooooobag 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
lnpcorruptionparty 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
scottythepathologicalliar 1108565574.hashtags     .04347826086956521739       1 23    0    3928 
ausvotes 1108565574.hashtags     .04347826086956521739       1 23    19    3928 
agedcare 1113341312.hashtags     .20000000000000000000       1 5    4    3928 
healthcare 1113341312.hashtags     .20000000000000000000       1 5    10    3928 
religiousdiscriminationbill 1113341312.hashtags     .20000000000000000000       1 5    0    3928 
auspol 1113341312.hashtags     .40000000000000000000       2 5    159    3928 
auspol 1113341312.hashtags     .40000000000000000000       2 5    159    3928 
loveat9q18 1117704370630455296.hashtags     .25000000000000000000       1 4    0    3928 
introductionloveat9 1117704370630455296.hashtags     .25000000000000000000       1 4    0    3928 
โอห์มฟลุ้คฟีเวอร์2021 1117704370630455296.hashtags     .50000000000000000000       2 4    5    3928 
โอห์มฟลุ้คฟีเวอร์2021 1117704370630455296.hashtags     .50000000000000000000       2 4    5    3928 
nyc 1120633726478823425.hashtags     .05263157894736842105       1 19    2    3928 
zelensky 1120633726478823425.hashtags     .10526315789473684210       2 19    1    3928 
kiew 1120633726478823425.hashtags     .05263157894736842105       1 19    1    3928 
ukraine 1120633726478823425.hashtags     .47368421052631578947       9 19    5    3928 
ukrainerussiawar 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
russia 1120633726478823425.hashtags     .15789473684210526315       3 19    3    3928 
ukraine 1120633726478823425.hashtags     .47368421052631578947       9 19    5    3928 
ukraine 1120633726478823425.hashtags     .47368421052631578947       9 19    5    3928 
tbilisi 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
georgia 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
ukraine 1120633726478823425.hashtags     .47368421052631578947       9 19    5    3928 
zelensky 1120633726478823425.hashtags     .10526315789473684210       2 19    1    3928 
ukrainian 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
standwithukraine️ 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
longliveukraine 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
stoprussia 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
slavaukraini 1120633726478823425.hashtags     .05263157894736842105       1 19    1    3928 
standwithukraine 1120633726478823425.hashtags     .10526315789473684210       2 19    0    3928 
ukraineunderattack 1120633726478823425.hashtags     .05263157894736842105       1 19    0    3928 
respect 1137827292.hashtags     1.00000000000000000000       1 1    6    3928 
liberalcorruptionparty 1189799454506799104.hashtags     .25000000000000000000       1 4    0    3928 
nationals 1189799454506799104.hashtags     .25000000000000000000       1 4    0    3928 
killthebill 1189799454506799104.hashtags     .25000000000000000000       1 4    0    3928 
religiousdiscriminationbill 1189799454506799104.hashtags     .25000000000000000000       1 4    0    3928 
morrisonfail 1196590977932091392.hashtags     1.00000000000000000000       1 1    2    3928 
scottythepathologicalliar 1206472297336324097.hashtags     1.00000000000000000000       1 1    0    3928 
rubyprincess 1218721688738615297.hashtags     .33333333333333333333       1 3    0    3928 
federalicac 1218721688738615297.hashtags     .33333333333333333333       1 3    0    3928 
scottytheworstprimeministerever 1218721688738615297.hashtags     .33333333333333333333       1 3    0    3928 
denmark 1237314642583658496.hashtags     .07692307692307692307       1 13    0    3928 
omikron 1237314642583658496.hashtags     .07692307692307692307       1 13    0    3928 
omicron 1237314642583658496.hashtags     .07692307692307692307       1 13    12    3928 
ba2 1237314642583658496.hashtags     .07692307692307692307       1 13    1    3928 
endemic 1237314642583658496.hashtags     .07692307692307692307       1 13    2    3928 
covidelimination 1237314642583658496.hashtags     .07692307692307692307       1 13    0    3928 
nocovid 1237314642583658496.hashtags     .07692307692307692307       1 13    0    3928 
zerocovid 1237314642583658496.hashtags     .07692307692307692307       1 13    1    3928 
covid19 1237314642583658496.hashtags     .07692307692307692307       1 13    7    3928 
keepmasks 1237314642583658496.hashtags     .07692307692307692307       1 13    0    3928 
vaccinate 1237314642583658496.hashtags     .07692307692307692307       1 13    11    3928 
longcovid 1237314642583658496.hashtags     .07692307692307692307       1 13    5    3928 
hepammmmmmis 1237314642583658496.hashtags     .07692307692307692307       1 13    0    3928 
murdoch 1238370241169616897.hashtags     .02702702702702702702       1 37    1    3928 
morrison 1238370241169616897.hashtags     .05405405405405405405       2 37    3    3928 
joyce 1238370241169616897.hashtags     .05405405405405405405       2 37    0    3928 
morrison 1238370241169616897.hashtags     .05405405405405405405       2 37    3    3928 
joyce 1238370241169616897.hashtags     .05405405405405405405       2 37    0    3928 
abusiveavi 1238370241169616897.hashtags     .02702702702702702702       1 37    0    3928 
auspol 1238370241169616897.hashtags     .16216216216216216216       6 37    159    3928 
auspol 1238370241169616897.hashtags     .16216216216216216216       6 37    159    3928 
lnpdisgrace 1238370241169616897.hashtags     .02702702702702702702       1 37    0    3928 
ausvotes 1238370241169616897.hashtags     .10810810810810810810       4 37    19    3928 
auspol 1238370241169616897.hashtags     .16216216216216216216       6 37    159    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gutlessscomo 1238370241169616897.hashtags     .32432432432432432432       12 37    0    3928 
gaffe 1238370241169616897.hashtags     .02702702702702702702       1 37    0    3928 
alboforpm 1238370241169616897.hashtags     .08108108108108108108       3 37    0    3928 
ausvotes2022 1238370241169616897.hashtags     .02702702702702702702       1 37    1    3928 
auspol 1238370241169616897.hashtags     .16216216216216216216       6 37    159    3928 
ausvotes 1238370241169616897.hashtags     .10810810810810810810       4 37    19    3928 
alboforpm 1238370241169616897.hashtags     .08108108108108108108       3 37    0    3928 
alboforpm 1238370241169616897.hashtags     .08108108108108108108       3 37    0    3928 
cashlesswelfarecard 1238370241169616897.hashtags     .02702702702702702702       1 37    1    3928 
cashlessdebitcard 1238370241169616897.hashtags     .02702702702702702702       1 37    0    3928 
election2022 1238370241169616897.hashtags     .02702702702702702702       1 37    1    3928 
ausvotes 1238370241169616897.hashtags     .10810810810810810810       4 37    19    3928 
auspol22 1238370241169616897.hashtags     .02702702702702702702       1 37    0    3928 
auspol 1238370241169616897.hashtags     .16216216216216216216       6 37    159    3928 
albo4pm 1238370241169616897.hashtags     .02702702702702702702       1 37    1    3928 
mongol 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
westandwithukraine 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
stoprussia 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
stopwar 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
stopputin 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
ukraine 1238583088998830081.hashtags     .40000000000000000000       8 20    5    3928 
russianoilandgas 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
shutdownputin 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
cleanenergy 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
shutdownoligarchs 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
russianmilitary 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
putinswar 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
russiainvadedukraine 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
mariupol 1238583088998830081.hashtags     .05000000000000000000       1 20    1    3928 
standwithukraine 1238583088998830081.hashtags     .10000000000000000000       2 20    0    3928 
ukraineanimalsneedingrescue 1238583088998830081.hashtags     .05000000000000000000       1 20    1    3928 
ukraineanimals 1238583088998830081.hashtags     .10000000000000000000       2 20    1    3928 
ukrainepets 1238583088998830081.hashtags     .05000000000000000000       1 20    1    3928 
catsofukraine 1238583088998830081.hashtags     .05000000000000000000       1 20    0    3928 
catsneedingrescue 1238583088998830081.hashtags     .05000000000000000000       1 20    1    3928 
scomicron 1238949674989416449.hashtags     .12500000000000000000       1 8    1    3928 
domicrom 1238949674989416449.hashtags     .12500000000000000000       1 8    0    3928 
covidisairborne 1238949674989416449.hashtags     .12500000000000000000       1 8    0    3928 
covidisnotover 1238949674989416449.hashtags     .37500000000000000000       3 8    0    3928 
covidisnotover 1238949674989416449.hashtags     .37500000000000000000       3 8    0    3928 
covidisnotover 1238949674989416449.hashtags     .37500000000000000000       3 8    0    3928 
covidisntover 1238949674989416449.hashtags     .12500000000000000000       1 8    0    3928 
socialmurder 1238949674989416449.hashtags     .12500000000000000000       1 8    0    3928 
covid19 1247612029.hashtags     .33333333333333333333       1 3    7    3928 
bidenboom 1247612029.hashtags     .66666666666666666666       2 3    0    3928 
bidenboom 1247612029.hashtags     .66666666666666666666       2 3    0    3928 
nowayhosai 1256102507241181190.hashtags     1.00000000000000000000       1 1    0    3928 
kochnetwork 1268223690480615424.hashtags     .09090909090909090909       1 11    0    3928 
covid19 1268223690480615424.hashtags     .09090909090909090909       1 11    7    3928 
getboosted 1268223690480615424.hashtags     .09090909090909090909       1 11    1    3928 
russia 1268223690480615424.hashtags     .09090909090909090909       1 11    3    3928 
ukraine 1268223690480615424.hashtags     .09090909090909090909       1 11    5    3928 
war 1268223690480615424.hashtags     .09090909090909090909       1 11    97    3928 
votebluetosaveamerica 1268223690480615424.hashtags     .09090909090909090909       1 11    0    3928 
expandthecourt 1268223690480615424.hashtags     .09090909090909090909       1 11    0    3928 
usps 1268223690480615424.hashtags     .09090909090909090909       1 11    1    3928 
votebluein2022 1268223690480615424.hashtags     .09090909090909090909       1 11    0    3928 
idahogop 1268223690480615424.hashtags     .09090909090909090909       1 11    0    3928 
happynewyear2022 1278236816936710144.hashtags     .14285714285714285714       1 7    0    3928 
news 1278236816936710144.hashtags     .14285714285714285714       1 7    30    3928 
standtogether 1278236816936710144.hashtags     .14285714285714285714       1 7    0    3928 
vaccinesideeffects 1278236816936710144.hashtags     .14285714285714285714       1 7    0    3928 
vitt 1278236816936710144.hashtags     .28571428571428571428       2 7    0    3928 
vitt 1278236816936710144.hashtags     .28571428571428571428       2 7    0    3928 
empathy 1278236816936710144.hashtags     .14285714285714285714       1 7    1    3928 
iowa 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
republicans 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
ialegislature 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
valnotmarco 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
valdemings 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
florida 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
bidenstrong 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
resistance 1280478731874848769.hashtags     .09090909090909090909       1 11    1    3928 
voteblue2022 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
votebluetosaveamerica 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
maskup 1280478731874848769.hashtags     .09090909090909090909       1 11    0    3928 
penyfan 1314122647341608961.hashtags     1.00000000000000000000       1 1    0    3928 
wirwollenmaskenpflicht 1319916075476262914.hashtags     .57142857142857142857       4 7    0    3928 
diemaskebleibtauf 1319916075476262914.hashtags     .42857142857142857142       3 7    0    3928 
wirwollenmaskenpflicht 1319916075476262914.hashtags     .57142857142857142857       4 7    0    3928 
diemaskebleibtauf 1319916075476262914.hashtags     .42857142857142857142       3 7    0    3928 
wirwollenmaskenpflicht 1319916075476262914.hashtags     .57142857142857142857       4 7    0    3928 
diemaskebleibtauf 1319916075476262914.hashtags     .42857142857142857142       3 7    0    3928 
wirwollenmaskenpflicht 1319916075476262914.hashtags     .57142857142857142857       4 7    0    3928 
lauterbachbleibt 1330859882040463362.hashtags     .25000000000000000000       2 8    0    3928 
dankekarl 1330859882040463362.hashtags     .12500000000000000000       1 8    0    3928 
lauterbachbleibt 1330859882040463362.hashtags     .25000000000000000000       2 8    0    3928 
solidaritätmitkarl 1330859882040463362.hashtags     .12500000000000000000       1 8    0    3928 
diemaskebleibtauf 1330859882040463362.hashtags     .25000000000000000000       2 8    0    3928 
wirwollenmaskenpflicht 1330859882040463362.hashtags     .25000000000000000000       2 8    0    3928 
diemaskebleibtauf 1330859882040463362.hashtags     .25000000000000000000       2 8    0    3928 
wirwollenmaskenpflicht 1330859882040463362.hashtags     .25000000000000000000       2 8    0    3928 
shamelessselfpromo 1335983975613939712.hashtags     .03571428571428571428       1 28    0    3928 
horrorcommunity 1335983975613939712.hashtags     .03571428571428571428       1 28    0    3928 
paranormal 1335983975613939712.hashtags     .03571428571428571428       1 28    1    3928 
authorsoftwitter 1335983975613939712.hashtags     .10714285714285714285       3 28    0    3928 
ghoststory 1335983975613939712.hashtags     .03571428571428571428       1 28    1    3928 
kdp 1335983975613939712.hashtags     .03571428571428571428       1 28    0    3928 
kindle 1335983975613939712.hashtags     .10714285714285714285       3 28    0    3928 
writerslift 1335983975613939712.hashtags     .10714285714285714285       3 28    1    3928 
hauntedhouse 1335983975613939712.hashtags     .03571428571428571428       1 28    1    3928 
writingcommunity 1335983975613939712.hashtags     .03571428571428571428       1 28    0    3928 
thrillerbooks 1335983975613939712.hashtags     .03571428571428571428       1 28    1    3928 
witch 1335983975613939712.hashtags     .03571428571428571428       1 28    4    3928 
authorsoftwitter 1335983975613939712.hashtags     .10714285714285714285       3 28    0    3928 
amazon 1335983975613939712.hashtags     .07142857142857142857       2 28    0    3928 
kindleunlimited 1335983975613939712.hashtags     .07142857142857142857       2 28    0    3928 
writerslift 1335983975613939712.hashtags     .10714285714285714285       3 28    1    3928 
poetry 1335983975613939712.hashtags     .07142857142857142857       2 28    3    3928 
poems 1335983975613939712.hashtags     .07142857142857142857       2 28    0    3928 
authorsoftwitter 1335983975613939712.hashtags     .10714285714285714285       3 28    0    3928 
amazon 1335983975613939712.hashtags     .07142857142857142857       2 28    0    3928 
kindleunlimited 1335983975613939712.hashtags     .07142857142857142857       2 28    0    3928 
writerslift 1335983975613939712.hashtags     .10714285714285714285       3 28    1    3928 
poetry 1335983975613939712.hashtags     .07142857142857142857       2 28    3    3928 
poems 1335983975613939712.hashtags     .07142857142857142857       2 28    0    3928 
momlife 1335983975613939712.hashtags     .03571428571428571428       1 28    1    3928 
mentalhealth 1335983975613939712.hashtags     .03571428571428571428       1 28    0    3928 
blogger 1335983975613939712.hashtags     .03571428571428571428       1 28    1    3928 
author 1335983975613939712.hashtags     .14285714285714285714       4 28    10    3928 
wirwollenmaskenpflicht 1354654336689852416.hashtags     1.00000000000000000000       1 1    0    3928 
truckers 1370118821936312320.hashtags     .50000000000000000000       1 2    5    3928 
govid 1370118821936312320.hashtags     .50000000000000000000       1 2    1    3928 
iot 1387010761994682371.hashtags     .01136363636363636363       1 88    23    3928 
helium 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
hotspot 1387010761994682371.hashtags     .01136363636363636363       1 88    3    3928 
miner 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
mesh 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
cbdc 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
tether 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
evergrande 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
hsbc 1387010761994682371.hashtags     .03409090909090909090       3 88    2    3928 
ucc 1387010761994682371.hashtags     .02272727272727272727       2 88    7    3928 
zeolite 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
truckers 1387010761994682371.hashtags     .01136363636363636363       1 88    5    3928 
govid 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
bs 1387010761994682371.hashtags     .01136363636363636363       1 88    55    3928 
carbondioxide 1387010761994682371.hashtags     .02272727272727272727       2 88    2    3928 
serco 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
cheers 1387010761994682371.hashtags     .01136363636363636363       1 88    2    3928 
carbondioxide 1387010761994682371.hashtags     .02272727272727272727       2 88    2    3928 
hsbc 1387010761994682371.hashtags     .03409090909090909090       3 88    2    3928 
uk 1387010761994682371.hashtags     .06818181818181818181       6 88    43    3928 
legalese 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
pedoeese 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
contracts 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
ucc 1387010761994682371.hashtags     .02272727272727272727       2 88    7    3928 
voidabinitio 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
legal 1387010761994682371.hashtags     .10227272727272727272       9 88    18    3928 
redsheilds 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
commonlaw 1387010761994682371.hashtags     .02272727272727272727       2 88    1    3928 
legal 1387010761994682371.hashtags     .10227272727272727272       9 88    18    3928 
satanic 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
legaldeathcult 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
10commandments 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
kjv 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
god 1387010761994682371.hashtags     .03409090909090909090       3 88    1    3928 
idsillegal 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
bccrss 1387010761994682371.hashtags     .05681818181818181818       5 88    0    3928 
truthbillboards 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
legalnamefraud 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
blackmailed 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
un 1387010761994682371.hashtags     .02272727272727272727       2 88    378    3928 
bccrss 1387010761994682371.hashtags     .05681818181818181818       5 88    0    3928 
yourcrosstobear 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
bccrss 1387010761994682371.hashtags     .05681818181818181818       5 88    0    3928 
ukraine 1387010761994682371.hashtags     .04545454545454545454       4 88    5    3928 
private 1387010761994682371.hashtags     .01136363636363636363       1 88    7    3928 
depop 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
carolwoods 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
autism 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
gcmaf 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
roman 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
empire 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
vatieeeeee 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
cityoflondinium 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
dcplc 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
ukraineunderattaсk 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
ukrainewar 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
ukrainerussianwar 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
ukriane 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
swiss 1387010761994682371.hashtags     .02272727272727272727       2 88    3    3928 
bees 1387010761994682371.hashtags     .01136363636363636363       1 88    2    3928 
bis 1387010761994682371.hashtags     .01136363636363636363       1 88    2    3928 
fed 1387010761994682371.hashtags     .01136363636363636363       1 88    15    3928 
ecb 1387010761994682371.hashtags     .01136363636363636363       1 88    1    3928 
boe 1387010761994682371.hashtags     .01136363636363636363       1 88    2    3928 
hsbc 1387010761994682371.hashtags     .03409090909090909090       3 88    2    3928 
legal 1387010761994682371.hashtags     .10227272727272727272       9 88    18    3928 
birthcertificatefraud 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
maximoflaw 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
godslaw 1387010761994682371.hashtags     .02272727272727272727       2 88    0    3928 
commonlaw 1387010761994682371.hashtags     .02272727272727272727       2 88    1    3928 
bccrss 1387010761994682371.hashtags     .05681818181818181818       5 88    0    3928 
bccrss 1387010761994682371.hashtags     .05681818181818181818       5 88    0    3928 
protectthechildren 1387010761994682371.hashtags     .01136363636363636363       1 88    0    3928 
ct 1387010761994682371.hashtags     .03409090909090909090       3 88    355    3928 
map 1387010761994682371.hashtags     .01136363636363636363       1 88    4    3928 
